freq,psd_x,psd_y,psd_z,psd_xyz
47.0,1.915e+05,3.245e+05,7.376e+05,1.254e+06
48.4,1.843e+05,2.709e+05,6.612e+05,1.116e+06
49.9,1.524e+05,1.977e+05,5.433e+05,8.934e+05
51.4,1.135e+05,1.108e+05,4.210e+05,6.454e+05
52.8,7.699e+04,5.988e+04,3.162e+05,4.531e+05
54.3,4.484e+04,5.626e+04,2.327e+05,3.338e+05
55.8,2.261e+04,6.298e+04,1.685e+05,2.541e+05
57.2,1.420e+04,6.879e+04,1.308e+05,2.138e+05
58.7,1.094e+04,5.920e+04,9.826e+04,1.684e+05
60.2,1.148e+04,4.923e+04,6.841e+04,1.291e+05
61.6,1.352e+04,5.575e+04,5.045e+04,1.197e+05
63.1,1.387e+04,7.791e+04,4.034e+04,1.321e+05
64.6,1.236e+04,1.107e+05,3.399e+04,1.570e+05
66.0,1.188e+04,1.748e+05,3.315e+04,2.198e+05
67.5,1.128e+04,2.518e+05,3.621e+04,2.993e+05
69.0,1.355e+04,3.113e+05,4.004e+04,3.649e+05
70.4,2.052e+04,3.450e+05,3.501e+04,4.006e+05
71.9,2.779e+04,3.792e+05,2.779e+04,4.348e+05
73.4,3.033e+04,4.214e+05,2.176e+04,4.735e+05
74.8,2.756e+04,4.216e+05,1.518e+04,4.643e+05
76.3,2.359e+04,3.898e+05,9.937e+03,4.234e+05
77.8,2.081e+04,3.430e+05,6.436e+03,3.702e+05
79.2,1.592e+04,3.066e+05,4.433e+03,3.270e+05
80.7,1.431e+04,2.705e+05,3.153e+03,2.879e+05
82.2,2.031e+04,2.514e+05,2.666e+03,2.744e+05
83.7,2.714e+04,2.269e+05,2.443e+03,2.565e+05
85.1,3.046e+04,2.007e+05,2.183e+03,2.333e+05
86.6,3.437e+04,1.804e+05,1.934e+03,2.167e+05
88.1,3.732e+04,1.739e+05,1.979e+03,2.132e+05
89.5,3.791e+04,1.692e+05,2.132e+03,2.092e+05
91.0,3.200e+04,1.533e+05,1.987e+03,1.873e+05
92.5,2.930e+04,1.359e+05,1.805e+03,1.670e+05
93.9,2.735e+04,1.152e+05,1.757e+03,1.443e+05
95.4,2.620e+04,9.236e+04,1.848e+03,1.204e+05
96.9,2.412e+04,7.045e+04,2.130e+03,9.670e+04
98.3,2.093e+04,5.246e+04,2.305e+03,7.570e+04
99.8,1.742e+04,3.830e+04,2.892e+03,5.860e+04
101.3,1.436e+04,2.562e+04,3.730e+03,4.371e+04
102.7,1.144e+04,1.612e+04,4.343e+03,3.190e+04
104.2,9.852e+03,1.115e+04,4.805e+03,2.581e+04
105.7,1.161e+04,9.670e+03,4.777e+03,2.606e+04
107.1,1.762e+04,1.023e+04,5.105e+03,3.295e+04
108.6,2.613e+04,1.367e+04,6.147e+03,4.595e+04
110.1,3.165e+04,1.903e+04,6.688e+03,5.737e+04
111.5,3.183e+04,2.475e+04,6.495e+03,6.308e+04
113.0,3.140e+04,2.997e+04,6.319e+03,6.769e+04
114.5,3.264e+04,3.559e+04,6.598e+03,7.483e+04
115.9,3.309e+04,3.874e+04,6.984e+03,7.882e+04
117.4,3.480e+04,4.262e+04,7.881e+03,8.530e+04
118.9,3.448e+04,4.552e+04,8.843e+03,8.885e+04
120.3,3.312e+04,4.361e+04,9.520e+03,8.625e+04
121.8,3.182e+04,4.021e+04,9.985e+03,8.201e+04
123.3,2.929e+04,3.859e+04,1.053e+04,7.842e+04
124.7,2.562e+04,4.030e+04,1.097e+04,7.690e+04
126.2,2.195e+04,4.582e+04,1.105e+04,7.882e+04
127.7,1.719e+04,5.063e+04,1.047e+04,7.829e+04
129.1,1.300e+04,5.457e+04,9.722e+03,7.729e+04
130.6,8.247e+03,5.478e+04,8.380e+03,7.140e+04
132.1,3.330e+03,4.982e+04,6.766e+03,5.992e+04
133.5,2.010e+03,2.107e+04,3.119e+03,2.620e+04
135.0,1.561e+03,4.547e+03,8.966e+02,7.005e+03
136.5,1.416e+03,4.378e+03,8.130e+02,6.607e+03
137.9,1.242e+03,3.593e+03,6.974e+02,5.532e+03
139.4,1.227e+03,2.870e+03,5.648e+02,4.661e+03
140.9,1.186e+03,2.564e+03,5.501e+02,4.300e+03
142.4,1.258e+03,2.452e+03,6.602e+02,4.371e+03
143.8,1.281e+03,2.184e+03,6.891e+02,4.154e+03
145.3,1.085e+03,2.221e+03,6.499e+02,3.956e+03
146.8,7.915e+02,3.477e+03,8.181e+02,5.086e+03
148.2,7.646e+02,5.516e+03,9.940e+02,7.275e+03
149.7,1.099e+03,7.945e+03,1.011e+03,1.005e+04
151.2,2.193e+03,1.024e+04,1.114e+03,1.355e+04
152.6,4.357e+03,1.188e+04,1.364e+03,1.761e+04
154.1,6.668e+03,1.369e+04,1.506e+03,2.187e+04
155.6,8.747e+03,1.448e+04,1.618e+03,2.485e+04
157.0,1.081e+04,1.302e+04,1.806e+03,2.563e+04
158.5,1.155e+04,1.059e+04,1.567e+03,2.370e+04
160.0,1.057e+04,7.607e+03,1.118e+03,1.929e+04
161.4,9.277e+03,5.492e+03,9.025e+02,1.567e+04
162.9,7.363e+03,4.659e+03,8.765e+02,1.290e+04
164.4,5.492e+03,4.595e+03,9.102e+02,1.100e+04
165.8,4.235e+03,4.747e+03,1.024e+03,1.001e+04
167.3,3.424e+03,5.214e+03,1.188e+03,9.826e+03
168.8,2.711e+03,5.437e+03,1.281e+03,9.429e+03
170.2,2.374e+03,6.177e+03,1.290e+03,9.841e+03
171.7,2.466e+03,6.433e+03,1.326e+03,1.023e+04
173.2,2.796e+03,6.421e+03,1.819e+03,1.104e+04
174.6,4.150e+03,5.911e+03,2.377e+03,1.244e+04
176.1,5.779e+03,4.645e+03,2.437e+03,1.286e+04
177.6,6.786e+03,3.989e+03,2.279e+03,1.305e+04
179.0,6.734e+03,3.906e+03,1.940e+03,1.258e+04
180.5,6.272e+03,3.694e+03,1.601e+03,1.157e+04
182.0,5.769e+03,3.667e+03,1.657e+03,1.109e+04
183.4,5.603e+03,4.194e+03,1.893e+03,1.169e+04
184.9,5.866e+03,5.068e+03,2.171e+03,1.311e+04
186.4,6.261e+03,5.372e+03,2.076e+03,1.371e+04
187.8,6.684e+03,5.310e+03,1.821e+03,1.382e+04
189.3,7.092e+03,5.441e+03,1.778e+03,1.431e+04
190.8,6.990e+03,5.801e+03,1.757e+03,1.455e+04
192.2,7.194e+03,6.350e+03,1.792e+03,1.534e+04
193.7,7.248e+03,6.770e+03,2.105e+03,1.612e+04
195.2,8.198e+03,6.982e+03,2.683e+03,1.786e+04
196.7,9.263e+03,6.897e+03,3.137e+03,1.930e+04
198.1,9.724e+03,6.931e+03,3.514e+03,2.017e+04
199.6,1.022e+04,7.023e+03,3.994e+03,2.123e+04
