freq,psd_x,psd_y,psd_z,psd_xyz
88.2,1.157e+05,1.460e+04,7.294e+04,2.032e+05
89.7,9.996e+04,1.425e+04,5.866e+04,1.729e+05
91.1,8.576e+04,1.501e+04,4.671e+04,1.475e+05
92.6,6.785e+04,1.601e+04,3.341e+04,1.173e+05
94.1,4.983e+04,1.680e+04,2.148e+04,8.811e+04
95.6,3.781e+04,1.653e+04,1.427e+04,6.862e+04
97.1,2.977e+04,1.372e+04,9.500e+03,5.299e+04
98.6,2.042e+04,9.201e+03,5.193e+03,3.481e+04
100.1,1.071e+04,5.299e+03,3.022e+03,1.903e+04
101.6,3.995e+03,4.213e+03,4.394e+03,1.260e+04
103.1,1.809e+03,5.698e+03,7.301e+03,1.481e+04
104.6,2.886e+03,7.456e+03,9.822e+03,2.016e+04
106.1,5.679e+03,8.485e+03,1.237e+04,2.654e+04
107.6,8.379e+03,1.041e+04,1.291e+04,3.170e+04
109.1,1.054e+04,1.167e+04,1.258e+04,3.478e+04
110.6,1.162e+04,1.228e+04,1.157e+04,3.547e+04
112.1,1.126e+04,1.229e+04,1.032e+04,3.388e+04
113.6,1.055e+04,1.090e+04,9.053e+03,3.051e+04
115.1,1.053e+04,9.232e+03,8.332e+03,2.810e+04
116.5,1.312e+04,8.538e+03,8.205e+03,2.987e+04
118.0,1.398e+04,1.240e+04,7.823e+03,3.421e+04
119.5,1.278e+04,1.479e+04,7.709e+03,3.527e+04
121.0,1.282e+04,1.662e+04,8.649e+03,3.808e+04
122.5,1.331e+04,1.832e+04,1.032e+04,4.195e+04
124.0,1.407e+04,1.868e+04,1.156e+04,4.431e+04
125.5,1.444e+04,1.759e+04,1.164e+04,4.367e+04
127.0,1.449e+04,1.690e+04,9.846e+03,4.124e+04
128.5,1.788e+04,2.149e+04,1.164e+04,5.102e+04
130.0,1.795e+04,1.577e+04,1.325e+04,4.698e+04
131.5,1.571e+04,7.989e+03,1.122e+04,3.492e+04
133.0,8.527e+03,5.242e+03,6.127e+03,1.990e+04
134.5,2.090e+03,3.199e+03,1.935e+03,7.223e+03
136.0,1.597e+03,2.471e+03,1.541e+03,5.609e+03
137.5,1.714e+03,2.375e+03,1.503e+03,5.592e+03
139.0,1.702e+03,2.194e+03,1.313e+03,5.209e+03
140.5,1.690e+03,2.135e+03,1.206e+03,5.031e+03
141.9,1.679e+03,2.192e+03,1.091e+03,4.962e+03
143.4,1.797e+03,2.353e+03,1.110e+03,5.260e+03
144.9,1.875e+03,1.822e+03,1.085e+03,4.781e+03
146.4,1.632e+03,1.281e+03,8.707e+02,3.784e+03
147.9,1.208e+03,9.129e+02,6.036e+02,2.725e+03
149.4,7.445e+02,8.572e+02,3.660e+02,1.968e+03
150.9,4.282e+02,8.917e+02,2.468e+02,1.567e+03
152.4,2.334e+02,9.165e+02,1.841e+02,1.334e+03
153.9,1.548e+02,8.827e+02,1.464e+02,1.184e+03
155.4,2.752e+02,8.512e+02,1.758e+02,1.302e+03
156.9,4.325e+02,9.909e+02,2.347e+02,1.658e+03
158.4,4.142e+02,9.390e+02,2.197e+02,1.573e+03
159.9,4.350e+02,9.124e+02,1.801e+02,1.527e+03
161.4,4.945e+02,7.886e+02,1.768e+02,1.460e+03
162.9,5.085e+02,6.617e+02,1.677e+02,1.338e+03
164.4,6.010e+02,7.992e+02,1.841e+02,1.584e+03
165.9,8.162e+02,8.596e+02,2.092e+02,1.885e+03
167.4,1.103e+03,7.436e+02,2.217e+02,2.068e+03
168.8,1.167e+03,6.542e+02,2.084e+02,2.029e+03
170.3,1.014e+03,4.546e+02,1.772e+02,1.646e+03
171.8,6.495e+02,3.267e+02,1.343e+02,1.110e+03
173.3,3.023e+02,3.035e+02,1.050e+02,7.108e+02
174.8,2.228e+02,2.695e+02,1.149e+02,6.073e+02
176.3,1.890e+02,2.564e+02,1.269e+02,5.722e+02
177.8,1.900e+02,2.406e+02,1.210e+02,5.516e+02
179.3,2.020e+02,2.351e+02,1.282e+02,5.654e+02
180.8,1.928e+02,2.487e+02,1.371e+02,5.786e+02
182.3,1.652e+02,2.721e+02,1.572e+02,5.944e+02
183.8,1.701e+02,3.404e+02,1.469e+02,6.574e+02
185.3,2.137e+02,3.227e+02,1.437e+02,6.800e+02
186.8,2.702e+02,2.995e+02,1.465e+02,7.162e+02
188.3,3.384e+02,3.235e+02,1.266e+02,7.884e+02
189.8,5.247e+02,3.640e+02,1.269e+02,1.016e+03
191.3,7.709e+02,3.887e+02,1.542e+02,1.314e+03
192.8,1.101e+03,3.330e+02,1.863e+02,1.620e+03
194.2,1.636e+03,3.232e+02,2.180e+02,2.178e+03
195.7,1.924e+03,3.437e+02,2.354e+02,2.504e+03
197.2,1.806e+03,3.298e+02,2.469e+02,2.383e+03
198.7,1.618e+03,3.478e+02,2.555e+02,2.221e+03
