freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.190e+02,5.754e+01,1.500e+01,5.916e+02
1.5,3.499e+02,7.377e+01,5.040e+01,4.741e+02
2.9,1.051e+02,5.745e+01,5.042e+01,2.129e+02
4.4,3.162e+02,6.356e+01,4.944e+01,4.292e+02
5.9,1.102e+03,5.569e+01,5.002e+01,1.208e+03
7.4,1.826e+03,5.844e+01,5.790e+01,1.942e+03
8.8,2.618e+03,6.134e+01,5.292e+01,2.732e+03
10.3,3.596e+03,5.478e+01,5.428e+01,3.705e+03
11.8,4.683e+03,5.618e+01,5.312e+01,4.792e+03
13.3,6.004e+03,6.616e+01,5.355e+01,6.124e+03
14.7,7.631e+03,6.964e+01,5.121e+01,7.752e+03
16.2,9.695e+03,6.443e+01,4.869e+01,9.808e+03
17.7,1.218e+04,6.253e+01,4.798e+01,1.230e+04
19.1,1.494e+04,5.947e+01,5.281e+01,1.506e+04
20.6,1.753e+04,6.777e+01,5.716e+01,1.765e+04
22.1,2.065e+04,8.000e+01,4.678e+01,2.078e+04
23.6,2.365e+04,8.555e+01,5.289e+01,2.379e+04
25.0,2.758e+04,8.283e+01,6.397e+01,2.772e+04
26.5,3.259e+04,8.542e+01,9.790e+01,3.277e+04
28.0,3.841e+04,8.092e+01,1.162e+02,3.861e+04
29.4,4.527e+04,7.861e+01,1.310e+02,4.548e+04
30.9,5.418e+04,8.341e+01,1.653e+02,5.443e+04
32.4,6.524e+04,8.832e+01,2.167e+02,6.555e+04
33.9,7.935e+04,1.045e+02,3.664e+02,7.982e+04
35.3,9.842e+04,2.646e+02,8.359e+02,9.952e+04
36.8,1.246e+05,6.282e+02,1.790e+03,1.270e+05
38.3,1.465e+05,6.207e+02,1.556e+03,1.487e+05
39.8,1.835e+05,1.502e+03,2.581e+03,1.875e+05
41.2,2.533e+05,5.121e+03,7.250e+03,2.657e+05
42.7,3.441e+05,1.023e+04,1.123e+04,3.656e+05
44.2,3.941e+05,1.624e+04,1.360e+04,4.240e+05
45.6,3.753e+05,2.619e+04,2.232e+04,4.239e+05
47.1,3.570e+05,2.470e+04,2.406e+04,4.057e+05
48.6,3.838e+05,1.576e+04,1.903e+04,4.186e+05
50.1,4.732e+05,1.970e+04,1.391e+04,5.068e+05
51.5,5.553e+05,4.016e+04,1.065e+04,6.061e+05
53.0,5.951e+05,5.918e+04,9.763e+03,6.640e+05
54.5,5.914e+05,6.182e+04,8.150e+03,6.614e+05
55.9,5.485e+05,5.739e+04,6.105e+03,6.120e+05
57.4,5.972e+05,7.474e+04,3.893e+03,6.759e+05
58.9,7.238e+05,1.033e+05,2.562e+03,8.297e+05
60.4,8.775e+05,1.426e+05,3.247e+03,1.023e+06
61.8,9.117e+05,1.515e+05,4.652e+03,1.068e+06
63.3,9.981e+05,1.573e+05,4.009e+03,1.159e+06
64.8,1.176e+06,2.041e+05,4.563e+03,1.385e+06
66.3,1.320e+06,2.471e+05,6.020e+03,1.573e+06
67.7,1.431e+06,2.689e+05,6.377e+03,1.706e+06
69.2,1.435e+06,2.174e+05,4.386e+03,1.657e+06
70.7,1.349e+06,1.312e+05,2.380e+03,1.483e+06
72.1,1.255e+06,8.860e+04,2.082e+03,1.346e+06
73.6,1.165e+06,5.822e+04,1.650e+03,1.225e+06
75.1,1.040e+06,2.966e+04,1.458e+03,1.071e+06
76.6,8.724e+05,1.191e+04,1.656e+03,8.860e+05
78.0,7.180e+05,8.705e+03,1.812e+03,7.285e+05
