freq,psd_x,psd_y,psd_z,psd_xyz
60.1,2.158e+03,3.788e+05,6.365e+03,3.873e+05
61.6,1.867e+03,3.341e+05,4.483e+03,3.405e+05
63.1,1.388e+03,2.796e+05,2.670e+03,2.837e+05
64.6,1.012e+03,2.066e+05,1.313e+03,2.089e+05
66.1,6.738e+02,1.517e+05,6.019e+02,1.529e+05
67.6,3.777e+02,1.143e+05,3.389e+02,1.150e+05
69.1,3.009e+02,8.926e+04,4.112e+02,8.997e+04
70.6,3.433e+02,6.939e+04,5.342e+02,7.027e+04
72.1,4.267e+02,5.360e+04,6.077e+02,5.463e+04
73.6,4.778e+02,4.272e+04,6.225e+02,4.382e+04
75.1,4.841e+02,3.348e+04,6.063e+02,3.457e+04
76.6,5.816e+02,2.657e+04,6.871e+02,2.784e+04
78.1,6.878e+02,2.165e+04,8.536e+02,2.319e+04
79.6,8.282e+02,1.699e+04,9.436e+02,1.876e+04
81.1,1.443e+03,1.373e+04,1.476e+03,1.665e+04
82.6,2.243e+03,1.157e+04,2.104e+03,1.591e+04
84.1,3.296e+03,9.048e+03,2.629e+03,1.497e+04
85.6,5.506e+03,7.515e+03,3.701e+03,1.672e+04
87.1,8.715e+03,6.346e+03,5.214e+03,2.027e+04
88.6,9.368e+03,6.210e+03,5.090e+03,2.067e+04
90.1,8.250e+03,8.294e+03,3.867e+03,2.041e+04
91.6,7.717e+03,1.227e+04,3.335e+03,2.332e+04
93.1,7.319e+03,1.757e+04,3.265e+03,2.816e+04
94.6,6.115e+03,2.370e+04,3.182e+03,3.299e+04
96.1,4.101e+03,2.693e+04,2.792e+03,3.382e+04
97.6,2.378e+03,2.513e+04,2.315e+03,2.982e+04
99.1,1.561e+03,2.149e+04,2.058e+03,2.511e+04
100.6,1.448e+03,1.802e+04,2.161e+03,2.163e+04
102.1,1.620e+03,1.485e+04,2.617e+03,1.908e+04
103.6,2.079e+03,1.218e+04,3.420e+03,1.768e+04
105.1,2.420e+03,9.983e+03,4.085e+03,1.649e+04
106.6,2.325e+03,7.775e+03,4.093e+03,1.419e+04
108.1,2.436e+03,6.143e+03,4.545e+03,1.312e+04
109.6,2.436e+03,5.015e+03,4.924e+03,1.237e+04
111.1,2.317e+03,3.564e+03,4.890e+03,1.077e+04
112.6,2.152e+03,2.632e+03,4.649e+03,9.433e+03
114.1,2.038e+03,2.504e+03,4.474e+03,9.016e+03
115.6,1.971e+03,2.879e+03,4.432e+03,9.282e+03
117.1,2.016e+03,3.987e+03,4.589e+03,1.059e+04
118.6,2.088e+03,6.119e+03,4.859e+03,1.307e+04
120.1,2.160e+03,9.386e+03,4.973e+03,1.652e+04
121.6,2.194e+03,1.500e+04,5.103e+03,2.230e+04
123.1,2.144e+03,2.529e+04,5.412e+03,3.285e+04
124.6,2.166e+03,3.848e+04,5.645e+03,4.629e+04
126.1,2.061e+03,4.876e+04,5.341e+03,5.616e+04
127.6,2.553e+03,6.949e+04,5.707e+03,7.775e+04
129.1,3.086e+03,8.150e+04,5.869e+03,9.045e+04
130.6,3.186e+03,1.025e+05,5.988e+03,1.117e+05
132.1,3.000e+03,1.220e+05,5.405e+03,1.304e+05
133.6,1.210e+03,5.331e+04,1.990e+03,5.651e+04
135.1,4.635e+02,2.067e+04,5.962e+02,2.173e+04
136.6,4.407e+02,1.958e+04,5.114e+02,2.053e+04
138.1,4.269e+02,2.054e+04,5.043e+02,2.147e+04
139.6,3.934e+02,2.174e+04,5.003e+02,2.264e+04
141.1,3.062e+02,2.081e+04,4.262e+02,2.155e+04
142.6,2.372e+02,1.979e+04,3.391e+02,2.037e+04
144.1,2.004e+02,1.714e+04,2.547e+02,1.760e+04
145.6,1.790e+02,1.467e+04,1.961e+02,1.505e+04
147.1,1.642e+02,1.286e+04,1.641e+02,1.318e+04
148.6,1.753e+02,1.194e+04,1.405e+02,1.226e+04
150.1,2.063e+02,1.090e+04,1.321e+02,1.124e+04
151.6,2.545e+02,1.096e+04,1.457e+02,1.136e+04
153.1,3.229e+02,1.049e+04,1.703e+02,1.098e+04
154.6,3.606e+02,9.724e+03,1.805e+02,1.027e+04
156.1,4.324e+02,9.757e+03,2.115e+02,1.040e+04
157.6,5.439e+02,1.042e+04,2.728e+02,1.123e+04
159.1,6.674e+02,1.079e+04,3.333e+02,1.180e+04
160.6,8.085e+02,1.130e+04,4.233e+02,1.253e+04
162.1,1.020e+03,1.160e+04,5.334e+02,1.315e+04
163.6,1.233e+03,1.140e+04,6.577e+02,1.329e+04
165.2,1.101e+03,9.543e+03,5.970e+02,1.124e+04
166.7,9.190e+02,7.412e+03,5.116e+02,8.842e+03
168.2,8.999e+02,6.925e+03,4.822e+02,8.307e+03
169.7,8.703e+02,7.110e+03,4.973e+02,8.477e+03
171.2,7.311e+02,6.967e+03,4.490e+02,8.147e+03
172.7,5.790e+02,6.637e+03,3.761e+02,7.592e+03
174.2,4.793e+02,6.074e+03,3.392e+02,6.892e+03
175.7,3.621e+02,5.671e+03,2.857e+02,6.319e+03
177.2,2.587e+02,5.326e+03,2.431e+02,5.827e+03
178.7,1.764e+02,4.444e+03,1.752e+02,4.796e+03
180.2,1.459e+02,3.886e+03,1.522e+02,4.184e+03
181.7,1.512e+02,3.852e+03,1.573e+02,4.160e+03
183.2,1.447e+02,3.736e+03,1.528e+02,4.033e+03
184.7,1.417e+02,3.598e+03,1.518e+02,3.892e+03
186.2,1.322e+02,3.491e+03,1.536e+02,3.777e+03
187.7,1.180e+02,3.276e+03,1.862e+02,3.580e+03
189.2,1.272e+02,2.979e+03,2.212e+02,3.328e+03
190.7,1.685e+02,2.620e+03,2.699e+02,3.059e+03
192.2,2.352e+02,2.303e+03,3.415e+02,2.880e+03
193.7,3.277e+02,2.090e+03,4.123e+02,2.830e+03
195.2,4.493e+02,1.887e+03,5.078e+02,2.845e+03
196.7,5.531e+02,1.524e+03,5.888e+02,2.666e+03
198.2,6.541e+02,1.216e+03,6.394e+02,2.509e+03
199.7,6.963e+02,9.249e+02,6.509e+02,2.272e+03
