freq,psd_x,psd_y,psd_z,psd_xyz
99.9,1.403e+05,4.565e+04,7.787e+03,1.937e+05
101.4,1.119e+05,4.211e+04,1.021e+04,1.642e+05
102.9,6.879e+04,3.535e+04,1.234e+04,1.165e+05
104.4,4.946e+04,2.596e+04,1.285e+04,8.827e+04
105.9,4.384e+04,2.239e+04,1.295e+04,7.918e+04
107.4,3.240e+04,2.159e+04,1.360e+04,6.758e+04
108.9,2.168e+04,2.273e+04,1.352e+04,5.793e+04
110.5,1.981e+04,2.606e+04,1.219e+04,5.805e+04
112.0,1.807e+04,2.498e+04,1.170e+04,5.475e+04
113.5,9.752e+03,1.753e+04,1.240e+04,3.968e+04
115.0,5.890e+03,1.552e+04,1.256e+04,3.397e+04
116.5,4.779e+03,1.346e+04,1.309e+04,3.133e+04
118.0,4.046e+03,1.066e+04,1.392e+04,2.862e+04
119.5,4.487e+03,8.118e+03,1.481e+04,2.742e+04
121.0,6.167e+03,6.501e+03,1.590e+04,2.857e+04
122.6,8.063e+03,5.673e+03,1.644e+04,3.018e+04
124.1,8.973e+03,5.688e+03,1.640e+04,3.106e+04
125.6,9.266e+03,6.652e+03,1.682e+04,3.274e+04
127.1,9.264e+03,8.022e+03,1.730e+04,3.459e+04
128.6,9.346e+03,7.528e+03,1.882e+04,3.569e+04
130.1,8.055e+03,9.298e+03,1.910e+04,3.645e+04
131.6,1.012e+04,1.214e+04,1.975e+04,4.201e+04
133.2,6.999e+03,6.959e+03,1.044e+04,2.440e+04
134.7,1.543e+03,1.479e+03,1.592e+03,4.614e+03
136.2,1.101e+03,1.099e+03,1.175e+03,3.375e+03
137.7,1.405e+03,1.006e+03,1.375e+03,3.787e+03
139.2,1.772e+03,8.878e+02,1.487e+03,4.148e+03
140.7,2.220e+03,7.547e+02,1.642e+03,4.617e+03
142.2,2.920e+03,7.784e+02,1.824e+03,5.522e+03
143.7,3.180e+03,1.109e+03,1.994e+03,6.284e+03
145.3,3.271e+03,1.622e+03,2.429e+03,7.323e+03
146.8,3.673e+03,1.903e+03,2.838e+03,8.414e+03
148.3,6.028e+03,1.968e+03,3.395e+03,1.139e+04
149.8,1.287e+04,1.636e+03,4.044e+03,1.855e+04
151.3,2.322e+04,1.438e+03,5.346e+03,3.000e+04
152.8,3.484e+04,1.792e+03,7.207e+03,4.384e+04
154.3,4.308e+04,2.387e+03,8.077e+03,5.355e+04
155.8,4.373e+04,2.199e+03,7.749e+03,5.368e+04
157.4,4.371e+04,2.108e+03,7.366e+03,5.319e+04
158.9,4.339e+04,1.895e+03,6.718e+03,5.200e+04
160.4,3.882e+04,1.685e+03,5.090e+03,4.560e+04
161.9,3.124e+04,1.577e+03,3.632e+03,3.645e+04
163.4,2.295e+04,1.531e+03,2.707e+03,2.719e+04
164.9,1.492e+04,1.546e+03,2.017e+03,1.848e+04
166.4,1.021e+04,1.725e+03,1.994e+03,1.393e+04
168.0,6.716e+03,1.761e+03,2.466e+03,1.094e+04
169.5,5.894e+03,1.732e+03,3.157e+03,1.078e+04
171.0,7.207e+03,2.152e+03,3.604e+03,1.296e+04
172.5,8.547e+03,2.215e+03,3.858e+03,1.462e+04
174.0,9.029e+03,2.235e+03,3.927e+03,1.519e+04
175.5,9.589e+03,2.150e+03,3.800e+03,1.554e+04
177.0,1.125e+04,2.077e+03,3.901e+03,1.723e+04
178.5,1.311e+04,2.237e+03,4.201e+03,1.955e+04
180.1,1.432e+04,2.309e+03,4.685e+03,2.132e+04
181.6,1.518e+04,2.406e+03,5.279e+03,2.286e+04
183.1,1.495e+04,2.469e+03,5.348e+03,2.276e+04
184.6,1.379e+04,2.439e+03,4.878e+03,2.111e+04
186.1,1.281e+04,2.296e+03,4.312e+03,1.942e+04
187.6,1.181e+04,2.150e+03,3.826e+03,1.778e+04
189.1,1.027e+04,1.983e+03,3.479e+03,1.573e+04
190.7,8.988e+03,1.835e+03,3.216e+03,1.404e+04
192.2,8.452e+03,1.828e+03,3.104e+03,1.338e+04
193.7,1.052e+04,2.050e+03,3.408e+03,1.598e+04
195.2,1.289e+04,2.271e+03,3.598e+03,1.876e+04
196.7,1.285e+04,2.179e+03,3.528e+03,1.856e+04
198.2,1.279e+04,1.845e+03,3.679e+03,1.832e+04
199.7,1.267e+04,1.554e+03,3.630e+03,1.785e+04
